title,description,image_url,room_type,local_path
Traditional Kitchen Remodel,"Island countertop is white macaubus quartzite.

Castaway Cabinets
Steve Bracci Example of a large classic u-shaped medium tone wood floor eat-in kitchen design in Atlanta with a farmhouse sink, white cabinets, white backsplash, stainless steel appliances, an island, shaker cabinets, quartzite countertops and subway tile backsplash",https://st.hzcdn.com/fimgs/09c17e4206ce20e5_2719-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03745.jpg
White Kitchen w/ Deco Hood,"Main Line Kitchen Design’s unique business model allows our customers to work with the most experienced designers and get the most competitive kitchen cabinet pricing.
How does Main Line Kitchen Design offer the best designs along with the most competitive kitchen cabinet pricing? We are a more modern and cost effective business model. We are a kitchen cabinet dealer and design team that carries the highest quality kitchen cabinetry, is experienced, convenient, and reasonable priced. Our five award winning designers work by appointment only, with pre-qualified customers, and only on complete kitchen renovations.


Our designers are some of the most experienced and award winning kitchen designers in the Delaware Valley. We design with and sell 8 nationally distributed cabinet lines. Cabinet pricing is slightly less than major home centers for semi-custom cabinet lines, and significantly less than traditional showrooms for custom cabinet lines.


After discussing your kitchen on the phone, first appointments always take place in your home, where we discuss and measure your kitchen. Subsequent appointments usually take place in one of our offices and selection centers where our customers consider and modify 3D designs on flat screen TV’s. We can also bring sample doors and finishes to your home and make design changes on our laptops in 20-20 CAD with you, in your own kitchen.


Call today! We can estimate your kitchen project from soup to nuts in a 15 minute phone call and you can find out why we get the best reviews on the internet. We look forward to working with you.

As our company tag line says:
“The world of kitchen design is changing…”",https://st.hzcdn.com/fimgs/66812a220e20cad4_8523-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03746.jpg
Australian Minimalist Ground-Up,"This Australian-inspired new construction was a successful collaboration between homeowner, architect, designer and builder. The home features a Henrybuilt kitchen, butler's pantry, private home office, guest suite, master suite, entry foyer with concealed entrances to the powder bathroom and coat closet, hidden play loft, and full front and back landscaping with swimming pool and pool house/ADU.",https://st.hzcdn.com/fimgs/40f16a5503bb8844_4630-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03747.jpg
Chabot Whole House Remodel,"Photo Credit: Treve Johnson Photography Large transitional l-shaped light wood floor eat-in kitchen photo in San Francisco with an undermount sink, shaker cabinets, green cabinets, quartz countertops, white backsplash, ceramic backsplash, black appliances, an island and white countertops",https://st.hzcdn.com/fimgs/768137ca0fa17b69_5135-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03748.jpg
All That and Then Some - Naperville Kitchen,"Free ebook, Creating the Ideal Kitchen . DOWNLOAD NOW Our clients and their three teenage kids had outgrown the footprint of their existing home and felt they needed some space to spread out.  They came in with a couple of sets of drawings from different architects that were not quite what they were looking for, so we set out to really listen and try to provide a design that would meet their objectives given what the space could offer.

We started by agreeing that a bump out was the best way to go and then decided on the size and the floor plan locations of the mudroom, powder room and butler pantry which were all part of the project.  We also planned for an eat-in banquette that is neatly tucked into the corner and surrounded by windows providing a lovely spot for daily meals.

The kitchen itself is L-shaped with the refrigerator and range along one wall, and the new sink along the exterior wall with a large window overlooking the backyard.  A large island, with seating for five, houses a prep sink and microwave.  A new opening space between the kitchen and dining room includes a butler pantry/bar in one section and a large kitchen pantry in the other. Through the door to the left of the main sink is access to the new mudroom and powder room and existing attached garage.

White inset cabinets, quartzite countertops, subway tile and nickel accents provide a traditional feel. The gray island is a needed contrast to the dark wood flooring. Last but not least, professional appliances provide the tools of the trade needed to make this one hardworking kitchen.

Designed by: Susan Klimala, CKD, CBD
Photography by: Mike Kaskel

For more information on kitchen and bath design ideas go to: www.kitchenstudio-ge.com",https://st.hzcdn.com/fimgs/2881351b07a3d048_3944-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03749.jpg
Art-Deco Style Italian custom kitchens,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3661 - 3720 of 2,584,889 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/8e01b3950bd71c2b_4233-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03750.jpg
"12 Beekman Place New York, NY","The existing 90 square foot galley kitchen was small and narrow, with limited storage and counterspace. By utilizing the hallway and master closet opposite, we expanded the kitchen across the hall, creating a 5’-6”x 2’-0”x 7’-0” niche for the Subzero refrigerator and under counter wine storage unit. The existing kitchen doorway was widened to unify the two spaces. Separating the tall elements from the original galley, the new design was able to provide uninterrupted counterspace and extra storage. Because of its proximity to the living area, the niche is also able to serve a dual role as an easily accessible bar with glass storage above when the client is entertaining. 

Modern, high-gloss cabinetry was extended to the ceiling, replacing the existing traditional millwork and capitalizing on previously unused space. An existing breakfast nook with a view of the East River, which had been one of the client’s favorite features, was awkwardly placed and provided for tight and uncomfortable seating. We rebuilt the banquettes, pushing them back for easier access and incorporating hidden storage compartments into the seats.",https://st.hzcdn.com/fimgs/910103eb08e41429_7304-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03751.jpg
Black Kitchen Cabinets in Contemporary Home,"Black flat-panel cabinets painted in lacquer tinted to Benjamin Moore's BM 2124-10, ""Wrought Iron"", by Paper Moon Painting. Inspiration for a huge contemporary l-shaped light wood floor and brown floor kitchen remodel in Austin with an undermount sink, flat-panel cabinets, black cabinets, marble countertops, white backsplash, marble backsplash, stainless steel appliances, an island and white countertops",https://st.hzcdn.com/fimgs/c271c9710bd8e7be_5853-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03752.jpg
Pet Bowl Storage For An Island,"Close up of the cabinet I designed to store the dog's leash and treats, and an area to tuck in the dog bowls.  I had the cabinet company change the hinging for the above storage area so that it swings down, for easier access to getting the dogs' treats and leash.  This cabinet is positioned on the end of the island, close to the exterior door.",https://st.hzcdn.com/fimgs/01f128e90ab8db1b_9908-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03753.jpg
The Bluffton,"Kitchen - large traditional galley dark wood floor and brown floor kitchen idea in Jacksonville with shaker cabinets, white cabinets, white backsplash, stainless steel appliances, an island, an undermount sink, marble countertops and porcelain backsplash",https://st.hzcdn.com/fimgs/86c1a38f071b6878_4067-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03754.jpg
Maple Plain Main Level,"Inspiration for a mid-sized transitional galley medium tone wood floor, brown floor and vaulted ceiling eat-in kitchen remodel in Minneapolis with an undermount sink, shaker cabinets, quartz countertops, white backsplash, subway tile backsplash, stainless steel appliances, an island and white countertops",https://st.hzcdn.com/fimgs/91512ac708b879d6_5742-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03755.jpg
Paradise Valley Ironwood,"Custom metal hood, superwhite countertops Open concept kitchen - large transitional l-shaped dark wood floor and brown floor open concept kitchen idea in Phoenix with a farmhouse sink, shaker cabinets, white cabinets, white backsplash, paneled appliances, an island, marble countertops and marble backsplash",https://st.hzcdn.com/fimgs/c8c12dfd0938240f_8624-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03756.jpg
West Seattle Wonder,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3681 - 3740 of 2,584,889 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/30912084050de41e_9188-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03757.jpg
Toast of the Town,"Kitchen - transitional u-shaped medium tone wood floor and brown floor kitchen idea in Boston with a farmhouse sink, beaded inset cabinets, white cabinets, stainless steel appliances, a peninsula and white countertops",https://st.hzcdn.com/fimgs/ac413ba40cd5e5f8_7990-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03758.jpg
