title,description,image_url,room_type,local_path
Next Generation Renovation : Primary Bathroom,"Bathroom - mid-sized transitional master white tile and terra-cotta tile terrazzo floor, brown floor, double-sink and vaulted ceiling bathroom idea in Kansas City with recessed-panel cabinets, brown cabinets, a two-piece toilet, white walls, a drop-in sink, quartz countertops, white countertops and a freestanding vanity",https://st.hzcdn.com/fimgs/e5e15b8e0482053a_2542-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01913.jpg
Baldwin Master Bathroom,"The river pebbles give a natural feeling and the glass tile bordering the stone pebbles are the perfect touch on this beautiful shower.  
Design by Luz Marina Selles.
Photos by Mike Small Photography.",https://st.hzcdn.com/fimgs/815191a70276acbe_3769-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01914.jpg
Urban Meld,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 4,127 ) Orange ( 11,537 ) Wood Tones ( 10,654 ) Yellow ( 8,735 ) Green ( 25,099 ) Turquoise ( 18,932 ) Blue ( 17,734 ) Violet ( 1,505 ) Pink ( 1,215 ) Black ( 49,614 ) Gray ( 207,800 ) White ( 369,668 ) Beige ( 183,157 ) Brown ( 347,164 ) Size Compact ( 73,682 ) Medium ( 255,821 ) Large ( 166,891 ) Expansive ( 17,297 ) Vanity Color Beige ( 13,438 ) Black ( 20,448 ) Blue ( 16,564 ) Brown ( 27,961 ) Distressed ( 6,533 ) Gray ( 55,968 ) Green ( 4,982 ) Orange ( 237 ) Purple ( 279 ) Red ( 635 ) Turquoise ( 765 ) White ( 159,017 ) Yellow ( 619 ) Light Wood ( 33,761 ) Dark Wood ( 85,614 ) Medium Wood ( 68,951 ) Pink ( 138 ) All Cabinet Finishes ( 495,939 ) Shower Type All Showers ( 430,104 ) Alcove ( 130,236 ) Corner ( 103,393 ) Shower/bathtub Combination ( 61,396 ) Open ( 55,810 ) Curbless ( 40,258 ) Double ( 25,582 ) Wet Room ( 12,995 ) Shower Enclosure Curtain ( 27,421 ) Hinged Door ( 176,235 ) Open ( 49,602 ) Sliding Door ( 30,012 ) Bathtub Freestanding ( 136,355 ) Drop-in ( 60,086 ) Three Wall Alcove ( 57,951 ) Undermount ( 13,895 ) Corner ( 13,834 ) Claw-foot ( 12,447 ) Hot Tub ( 3,691 ) Japanese ( 2,010 ) Wall Tile Color White ( 156,822 ) Gray ( 100,990 ) Beige ( 94,423 ) Multi ( 34,972 ) Brown ( 21,827 ) Blue ( 18,048 ) Black & White ( 11,170 ) Green ( 9,543 ) Black ( 9,088 ) Yellow ( 1,395 ) Pink ( 859 ) Orange ( 541 ) Red ( 516 ) Turquoise ( 202 ) Wall Color Beige ( 111,381 ) Black ( 3,351 ) Blue ( 40,714 ) Brown ( 10,457 ) Gray ( 126,619 ) Green ( 18,354 ) Multi ( 9,525 ) Orange ( 1,671 ) Pink ( 2,328 ) Purple ( 2,998 ) Red ( 1,134 ) White ( 151,316 ) Yellow ( 6,459 ) Counter Color White ( 145,479 ) Gray ( 32,861 ) Beige ( 18,914 ) Black ( 11,060 ) Brown ( 6,524 ) Blue ( 1,244 ) Green ( 1,172 ) Yellow ( 835 ) Pink ( 139 ) Orange ( 105 ) Counter Material Engineered Quartz ( 151,641 ) Granite ( 91,255 ) Marble ( 85,551 ) Quartzite ( 46,369 ) Solid Surface ( 32,722 ) Wood ( 9,469 ) Laminate ( 5,449 ) Concrete ( 4,592 ) Tile ( 3,921 ) Glass ( 3,026 ) Soapstone ( 2,607 ) Onyx ( 2,379 ) Terrazzo ( 496 ) Stainless Steel ( 267 ) Copper ( 146 ) Sink Undermount ( 309,349 ) Vessel ( 49,620 ) Drop-in ( 45,832 ) Integrated ( 35,832 ) Pedestal ( 12,328 ) Wall-mount ( 7,916 ) Console ( 6,914 ) Trough ( 5,560 ) Vanity Door Style All Cabinet Styles ( 463,193 ) Flat-panel ( 140,387 ) Shaker ( 128,166 ) Recessed-panel ( 73,313 ) Raised-panel ( 56,527 ) Furniture-like ( 35,270 ) Beaded Inset ( 16,428 ) Open ( 8,069 ) Glass-front ( 2,880 ) Louvered ( 1,943 ) Wall Tile Material All Wall Tile ( 402,266 ) Porcelain Tile ( 122,215 ) Ceramic Tile ( 113,659 ) Stone Tile ( 36,856 ) Subway Tile ( 34,190 ) Marble ( 30,536 ) Mosaic Tile ( 18,120 ) Glass Tile ( 17,323 ) Stone Slab ( 7,457 ) Cement Tile ( 5,672 ) Travertine ( 2,999 ) Matchstick Tile ( 2,826 ) Pebble Tile ( 2,556 ) Glass Sheet ( 2,036 ) Limestone ( 1,773 ) Slate ( 1,096 ) Wood-look Tile ( 1,030 ) Terra-cotta Tile ( 939 ) Metal ( 386 ) Mirror ( 342 ) Floor Material Porcelain Tile ( 168,735 ) Ceramic Tile ( 115,318 ) Marble ( 58,378 ) Mosaic Tile ( 18,272 ) Travertine ( 13,989 ) Vinyl ( 11,694 ) Medium Hardwood ( 11,679 ) Light Hardwood ( 9,240 ) Cement Tile ( 8,391 ) Dark Hardwood ( 8,078 ) Limestone ( 7,278 ) Slate ( 6,760 ) Concrete ( 6,083 ) Pebble Tile ( 4,328 ) Laminate ( 3,687 ) Wood-look Tile ( 1,960 ) Terra-cotta Tile ( 1,872 ) Linoleum ( 1,633 ) Terrazzo ( 1,074 ) Painted Wood ( 458 ) Brick ( 355 ) Cork ( 266 ) Bamboo ( 246 ) Floor Color Beige ( 60,014 ) Black ( 15,871 ) Blue ( 4,073 ) Brown ( 35,698 ) Gray ( 96,353 ) Green ( 1,426 ) Multi ( 26,621 ) Orange ( 440 ) Pink ( 300 ) Red ( 392 ) Turquoise ( 275 ) White ( 60,513 ) Yellow ( 614 ) Type 3/4 Bath ( 84,274 ) Kids ( 39,730 ) Master Bath ( 367,076 ) Sauna ( 2,774 ) Toilet All Toilets ( 310,648 ) Two-piece ( 154,642 ) One-piece ( 132,738 ) Wall-mount ( 13,156 ) Bidet ( 9,317 ) Urinal ( 320 ) Vanity Type Built In ( 83,711 ) Floating ( 28,885 ) Freestanding ( 33,651 ) Number of Sinks Single ( 65,838 ) Double ( 85,815 ) Features Laundry ( 1,761 ) Niche ( 37,568 ) Shower Bench ( 26,959 ) Toilet Room ( 13,963 ) Ceiling Design All Ceiling Designs ( 16,882 ) Coffered ( 1,312 ) Exposed Beam ( 1,562 ) Shiplap ( 877 ) Tray ( 1,766 ) Vaulted ( 8,955 ) Wallpaper ( 869 ) Wood ( 1,275 ) Wall Treatment All Wall Treatments ( 20,918 ) Brick ( 744 ) Paneling ( 1,977 ) Shiplap ( 3,108 ) Wainscoting ( 4,174 ) Wallpaper ( 7,691 ) Wood ( 1,324 ) White Gray Beige Black Brown Blue Green Yellow Pink Orange Engineered Quartz Granite Marble Quartzite Solid Surface Wood Laminate Concrete Tile Glass Soapstone Onyx Terrazzo Stainless Steel Copper Undermount Vessel Drop-in Integrated Pedestal Wall-mount Console Trough All Cabinet Styles Flat-panel Shaker Recessed-panel Raised-panel Furniture-like Beaded Inset Open Glass-front Louvered All Wall Tile Porcelain Tile Ceramic Tile Stone Tile Subway Tile Marble Mosaic Tile Glass Tile Stone Slab Cement Tile Travertine Matchstick Tile Pebble Tile Glass Sheet Limestone Slate Wood-look Tile Terra-cotta Tile Metal Mirror Porcelain Tile Ceramic Tile Marble Mosaic Tile Travertine Vinyl Medium Hardwood Light Hardwood Cement Tile Dark Hardwood Limestone Slate Concrete Pebble Tile Laminate Wood-look Tile Terra-cotta Tile Linoleum Terrazzo Painted Wood Brick Cork Bamboo Beige Black Blue Brown Gray Green Multi Orange Pink Red Turquoise White Yellow 3/4 Bath Kids Master Bath Sauna All Toilets Two-piece One-piece Wall-mount Bidet Urinal $ $$ $$$ $$$$ Built In Floating Freestanding Single Double Laundry Niche Shower Bench Toilet Room All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 13,146 ) $$ ( 123,714 ) $$$ ( 177,540 ) $$$$ ( 49,470 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 1861 - 1920 of 1,513,601 photos Master Bath Modern Transitional Traditional Contemporary Shower/bathtub Combination Farmhouse White Mid-Century Modern Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/0881a2430762f569_2485-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01915.jpg
Modern Farmhouse Bathroom,"Photos by Darby Kate Photography Example of a mid-sized farmhouse master gray tile, white tile and subway tile porcelain tile bathroom design in Dallas with gray cabinets, a one-piece toilet, gray walls, an undermount sink and granite countertops",https://st.hzcdn.com/fimgs/eb21d57f087ea186_9256-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01916.jpg
DUSIK MASTER BATHROOM,"Blue tile master bathroom. Inspiration for a mid-sized transitional master blue tile white floor alcove shower remodel in Austin with blue walls, a hinged shower door and a niche",https://st.hzcdn.com/fimgs/d8c1d4540605c59a_3339-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01917.jpg
Arlington Heights Hall Bathroom,"Example of a small transitional 3/4 white tile single-sink alcove shower design in Chicago with shaker cabinets, medium tone wood cabinets, an undermount sink, quartz countertops, a hinged shower door, white countertops and a freestanding vanity",https://st.hzcdn.com/fimgs/0681b061024ca366_3389-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01918.jpg
Byrd Bathrooms And Bedroom Remodeling,"www.elliephoto.com Alcove shower - mid-sized traditional master gray tile and stone tile ceramic tile alcove shower idea in DC Metro with raised-panel cabinets, gray cabinets, a two-piece toilet, blue walls, an undermount sink and laminate countertops",https://st.hzcdn.com/fimgs/2c5183c507d1dd43_5032-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01919.jpg
Master Bath Renovation & Wet Room,"Master bathroom features a luxurious wet room with a spacious zero-entry walk-in shower, frameless glass doors, and a classic style freestanding soaking tub in white. The floor to ceiling white subway tile walls, polished nickel fixtures and shower heads adds a touch of elegance to the space. A custom-built, natural wood tone double vanity boasts gold accents and quartz countertops with large arched mirrors in antique gold hanging above. The neutral color palette, clean lines, and vaulted ceiling beams enhance the spa-like atmosphere.",https://st.hzcdn.com/fimgs/156120d406cf1f27_2125-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01920.jpg
2nd floor residential addition - master bath,"In this master bathroom addition, R. B. Schwarz contractors added a Pella window, inset medicine cabinets, porcelain tile, custom built Amish white cabinets, black absolute granite, Rohl faucets imported from Italy, frameless glass shower door, patterned wallpaper, quiet bath ventilation fan, black and white bathroom. Photo Credit: Marc Golub",https://st.hzcdn.com/fimgs/be919df302dd41c7_2068-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01921.jpg
John's Creek Master Bath Remodel,"Large format porcelain shower remodel Large master porcelain tile porcelain tile and double-sink bathroom photo in Other with flat-panel cabinets, white cabinets, a two-piece toilet, beige walls, an undermount sink, tile countertops and a built-in vanity",https://st.hzcdn.com/fimgs/73d133ef0001e494_6574-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01922.jpg
Pull-out grooming center with elelctrical,"This large en suite master bath completes the homeowners wish list for double vanities, large freestanding tub and a steam shower.  The large wardrobe adds additional clothes storage and the center cabinets work well for linens and shoe storage.",https://st.hzcdn.com/fimgs/70c1277302b1f005_9004-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01923.jpg
Sorta Scandi Salt Lake,"Inspiration for a mid-sized scandinavian master white tile and ceramic tile terrazzo floor and double-sink walk-in shower remodel in Salt Lake City with shaker cabinets, light wood cabinets, white walls, a drop-in sink, quartzite countertops, a hinged shower door, white countertops and a freestanding vanity",https://st.hzcdn.com/fimgs/9b81cde507168f24_7374-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01924.jpg
Dansing On Providence,"Beautiful and open primary bathroom with double gray vanity including skinny shaker doors and drawers, light gray and white marble countertop, thin black rectangular vanity mirror, wall sconces, marble hexagon floor tiles, light beige walls, blue custom window treatment.",https://st.hzcdn.com/fimgs/29515cb604e39999_4939-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01925.jpg
Transitional Bathroom walk in shower wood grab bar accessible shower,Transitional Bathroom walk in shower wood grab bar accessible shower,https://st.hzcdn.com/fimgs/f521b0490be2058e_5677-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01926.jpg
Haight Ashbury Residence,"David Kingsbury, www.davidkingsburyphoto.com Inspiration for a small victorian master white tile and subway tile marble floor alcove shower remodel in San Francisco with recessed-panel cabinets, white cabinets, quartz countertops, green walls and a vessel sink",https://st.hzcdn.com/fimgs/7a01a24f04598b47_4283-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01927.jpg
Penn Valley,"Interiors by SHOPHOUSE Design

Kyle Born Photography Bathroom - traditional white tile and subway tile marble floor bathroom idea in Philadelphia with an undermount sink, recessed-panel cabinets, white cabinets, quartz countertops and multicolored walls",https://st.hzcdn.com/fimgs/41b10faa05a527b0_7730-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01928.jpg
Historic West Grace St Triplex,"Piperbear Designs helped restore this 1908 Victorian triplex located on the vibrant West Grace St section of Richmond's Fan District 

SCOPE OF WORK
- New / upgraded kitchens with new cabinets, new tile, and granite countertops
- New / upgraded bathrooms with new tile and fixtures
- Complete renovation of 2-level exterior rear porch
- Interior painting of all units
- Designer light fixtures and ceiling fans
- Buffed hardwood floors
- New air conditioning systems (3) for high efficiency
- Updated boiler system for higher efficiency and better radiant heat
- Added off street parking space",https://st.hzcdn.com/fimgs/0ff163e607f29352_8887-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01929.jpg
Cottonwood Heights Remodel,"Modern Traditional  small bathroom Inspiration for a small modern 3/4 white tile and porcelain tile porcelain tile and gray floor bathroom remodel in Salt Lake City with shaker cabinets, gray cabinets, a two-piece toilet, white walls, an undermount sink, quartz countertops and white countertops",https://st.hzcdn.com/fimgs/9b21aa790e067ee5_3456-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01930.jpg
Plymouth Upper Level Gets Glam Addition & Remodel,alyssa lee photography Example of a transitional 3/4 blue tile gray floor alcove shower design in Minneapolis with blue cabinets and a hinged shower door,https://st.hzcdn.com/fimgs/9411f5890a1f3bf9_5867-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01931.jpg
University Bath Renovations,"This project was not only full of many bathrooms but also many different aesthetics. The goals were fourfold, create a new master suite, update the basement bath, add a new powder bath and my favorite, make them all completely different aesthetics.

Primary Bath-This was originally a small 60SF full bath sandwiched in between closets and walls of built-in cabinetry that blossomed into a 130SF, five-piece primary suite. This room was to be focused on a transitional aesthetic that would be adorned with Calcutta gold marble, gold fixtures and matte black geometric tile arrangements. 

Powder Bath-A new addition to the home leans more on the traditional side of the transitional movement using moody blues and greens accented with brass. A fun play was the asymmetry of the 3-light sconce brings the aesthetic more to the modern side of transitional. My favorite element in the space, however, is the green, pink black and white deco tile on the floor whose colors are reflected in the details of the Australian wallpaper.

Hall Bath-Looking to touch on the home's 70's roots, we went for a mid-mod fresh update. Black Calcutta floors, linear-stacked porcelain tile, mixed woods and strong black and white accents. The green tile may be the star but the matte white ribbed tiles in the shower and behind the vanity are the true unsung heroes.",https://st.hzcdn.com/fimgs/40f182850036887e_4638-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01932.jpg
coronado,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 4,127 ) Orange ( 11,537 ) Wood Tones ( 10,654 ) Yellow ( 8,735 ) Green ( 25,099 ) Turquoise ( 18,932 ) Blue ( 17,734 ) Violet ( 1,505 ) Pink ( 1,215 ) Black ( 49,614 ) Gray ( 207,800 ) White ( 369,668 ) Beige ( 183,157 ) Brown ( 347,164 ) Size Compact ( 73,682 ) Medium ( 255,821 ) Large ( 166,891 ) Expansive ( 17,297 ) Vanity Color Beige ( 13,438 ) Black ( 20,448 ) Blue ( 16,564 ) Brown ( 27,961 ) Distressed ( 6,533 ) Gray ( 55,968 ) Green ( 4,982 ) Orange ( 237 ) Purple ( 279 ) Red ( 635 ) Turquoise ( 765 ) White ( 159,017 ) Yellow ( 619 ) Light Wood ( 33,761 ) Dark Wood ( 85,614 ) Medium Wood ( 68,951 ) Pink ( 138 ) All Cabinet Finishes ( 495,939 ) Shower Type All Showers ( 430,104 ) Alcove ( 130,236 ) Corner ( 103,393 ) Shower/bathtub Combination ( 61,396 ) Open ( 55,810 ) Curbless ( 40,258 ) Double ( 25,582 ) Wet Room ( 12,995 ) Shower Enclosure Curtain ( 27,421 ) Hinged Door ( 176,235 ) Open ( 49,602 ) Sliding Door ( 30,012 ) Bathtub Freestanding ( 136,355 ) Drop-in ( 60,086 ) Three Wall Alcove ( 57,951 ) Undermount ( 13,895 ) Corner ( 13,834 ) Claw-foot ( 12,447 ) Hot Tub ( 3,691 ) Japanese ( 2,010 ) Wall Tile Color White ( 156,822 ) Gray ( 100,990 ) Beige ( 94,423 ) Multi ( 34,972 ) Brown ( 21,827 ) Blue ( 18,048 ) Black & White ( 11,170 ) Green ( 9,543 ) Black ( 9,088 ) Yellow ( 1,395 ) Pink ( 859 ) Orange ( 541 ) Red ( 516 ) Turquoise ( 202 ) Wall Color Beige ( 111,381 ) Black ( 3,351 ) Blue ( 40,714 ) Brown ( 10,457 ) Gray ( 126,619 ) Green ( 18,354 ) Multi ( 9,525 ) Orange ( 1,671 ) Pink ( 2,328 ) Purple ( 2,998 ) Red ( 1,134 ) White ( 151,316 ) Yellow ( 6,459 ) Counter Color White ( 145,479 ) Gray ( 32,861 ) Beige ( 18,914 ) Black ( 11,060 ) Brown ( 6,524 ) Blue ( 1,244 ) Green ( 1,172 ) Yellow ( 835 ) Pink ( 139 ) Orange ( 105 ) Counter Material Engineered Quartz ( 151,641 ) Granite ( 91,255 ) Marble ( 85,551 ) Quartzite ( 46,369 ) Solid Surface ( 32,722 ) Wood ( 9,469 ) Laminate ( 5,449 ) Concrete ( 4,592 ) Tile ( 3,921 ) Glass ( 3,026 ) Soapstone ( 2,607 ) Onyx ( 2,379 ) Terrazzo ( 496 ) Stainless Steel ( 267 ) Copper ( 146 ) Sink Undermount ( 309,349 ) Vessel ( 49,620 ) Drop-in ( 45,832 ) Integrated ( 35,832 ) Pedestal ( 12,328 ) Wall-mount ( 7,916 ) Console ( 6,914 ) Trough ( 5,560 ) Vanity Door Style All Cabinet Styles ( 463,193 ) Flat-panel ( 140,387 ) Shaker ( 128,166 ) Recessed-panel ( 73,313 ) Raised-panel ( 56,527 ) Furniture-like ( 35,270 ) Beaded Inset ( 16,428 ) Open ( 8,069 ) Glass-front ( 2,880 ) Louvered ( 1,943 ) Wall Tile Material All Wall Tile ( 402,266 ) Porcelain Tile ( 122,215 ) Ceramic Tile ( 113,659 ) Stone Tile ( 36,856 ) Subway Tile ( 34,190 ) Marble ( 30,536 ) Mosaic Tile ( 18,120 ) Glass Tile ( 17,323 ) Stone Slab ( 7,457 ) Cement Tile ( 5,672 ) Travertine ( 2,999 ) Matchstick Tile ( 2,826 ) Pebble Tile ( 2,556 ) Glass Sheet ( 2,036 ) Limestone ( 1,773 ) Slate ( 1,096 ) Wood-look Tile ( 1,030 ) Terra-cotta Tile ( 939 ) Metal ( 386 ) Mirror ( 342 ) Floor Material Porcelain Tile ( 168,735 ) Ceramic Tile ( 115,318 ) Marble ( 58,378 ) Mosaic Tile ( 18,272 ) Travertine ( 13,989 ) Vinyl ( 11,694 ) Medium Hardwood ( 11,679 ) Light Hardwood ( 9,240 ) Cement Tile ( 8,391 ) Dark Hardwood ( 8,078 ) Limestone ( 7,278 ) Slate ( 6,760 ) Concrete ( 6,083 ) Pebble Tile ( 4,328 ) Laminate ( 3,687 ) Wood-look Tile ( 1,960 ) Terra-cotta Tile ( 1,872 ) Linoleum ( 1,633 ) Terrazzo ( 1,074 ) Painted Wood ( 458 ) Brick ( 355 ) Cork ( 266 ) Bamboo ( 246 ) Floor Color Beige ( 60,014 ) Black ( 15,871 ) Blue ( 4,073 ) Brown ( 35,698 ) Gray ( 96,353 ) Green ( 1,426 ) Multi ( 26,621 ) Orange ( 440 ) Pink ( 300 ) Red ( 392 ) Turquoise ( 275 ) White ( 60,513 ) Yellow ( 614 ) Type 3/4 Bath ( 84,274 ) Kids ( 39,730 ) Master Bath ( 367,076 ) Sauna ( 2,774 ) Toilet All Toilets ( 310,648 ) Two-piece ( 154,642 ) One-piece ( 132,738 ) Wall-mount ( 13,156 ) Bidet ( 9,317 ) Urinal ( 320 ) Vanity Type Built In ( 83,711 ) Floating ( 28,885 ) Freestanding ( 33,651 ) Number of Sinks Single ( 65,838 ) Double ( 85,815 ) Features Laundry ( 1,761 ) Niche ( 37,568 ) Shower Bench ( 26,959 ) Toilet Room ( 13,963 ) Ceiling Design All Ceiling Designs ( 16,882 ) Coffered ( 1,312 ) Exposed Beam ( 1,562 ) Shiplap ( 877 ) Tray ( 1,766 ) Vaulted ( 8,955 ) Wallpaper ( 869 ) Wood ( 1,275 ) Wall Treatment All Wall Treatments ( 20,918 ) Brick ( 744 ) Paneling ( 1,977 ) Shiplap ( 3,108 ) Wainscoting ( 4,174 ) Wallpaper ( 7,691 ) Wood ( 1,324 ) White Gray Beige Black Brown Blue Green Yellow Pink Orange Engineered Quartz Granite Marble Quartzite Solid Surface Wood Laminate Concrete Tile Glass Soapstone Onyx Terrazzo Stainless Steel Copper Undermount Vessel Drop-in Integrated Pedestal Wall-mount Console Trough All Cabinet Styles Flat-panel Shaker Recessed-panel Raised-panel Furniture-like Beaded Inset Open Glass-front Louvered All Wall Tile Porcelain Tile Ceramic Tile Stone Tile Subway Tile Marble Mosaic Tile Glass Tile Stone Slab Cement Tile Travertine Matchstick Tile Pebble Tile Glass Sheet Limestone Slate Wood-look Tile Terra-cotta Tile Metal Mirror Porcelain Tile Ceramic Tile Marble Mosaic Tile Travertine Vinyl Medium Hardwood Light Hardwood Cement Tile Dark Hardwood Limestone Slate Concrete Pebble Tile Laminate Wood-look Tile Terra-cotta Tile Linoleum Terrazzo Painted Wood Brick Cork Bamboo Beige Black Blue Brown Gray Green Multi Orange Pink Red Turquoise White Yellow 3/4 Bath Kids Master Bath Sauna All Toilets Two-piece One-piece Wall-mount Bidet Urinal $ $$ $$$ $$$$ Built In Floating Freestanding Single Double Laundry Niche Shower Bench Toilet Room All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 13,146 ) $$ ( 123,714 ) $$$ ( 177,540 ) $$$$ ( 49,470 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 1901 - 1960 of 1,513,601 photos Master Bath Modern Transitional Traditional Contemporary Shower/bathtub Combination Farmhouse White Mid-Century Modern Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/1b91db6a0488f40d_3091-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_01933.jpg
