local_path,description,room_type,wc,caption,tokens
images/home-office/home-office_00857.jpg,Photo By: Nick Johnson built-in desk concrete floor study room with multicolored walls,home-office,13,photo by nick johnson built in desk concrete floor study room with multicolored walls,"[1, 2779, 527, 2541, 1993, 506, 1858, 1021, 799, 1440, 3607, 3160, 4147, 2484, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00973.jpg,"Close-up of Living Room w/ Scale Art, Original Fireplace, and Vitra Slow Chair. - loft-style medium tone wood floor and brown floor living room with white walls, a standard fireplace and a plaster fireplace",living-room,34,close up of living room w scale art original fireplace and vitra slow chair loft style medium tone wood floor and brown floor living room with white walls a standard fireplace and a plaster fireplace,"[1, 717, 3932, 2583, 2204, 3160, 4032, 3222, 208, 2632, 1407, 137, 3, 3, 631, 2219, 3610, 2365, 3809, 4154, 1440, 137, 489, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 137, 7, 2826, 1407, 2, 0, 0, 0]"
images/bedroom/bedroom_00124.jpg,master carpeted and beige floor bedroom with white walls and no fireplace,bedroom,12,master carpeted and beige floor bedroom with white walls and no fireplace,"[1, 2324, 585, 137, 345, 1440, 337, 4147, 4120, 4048, 137, 2550, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_02921.jpg,"u-shaped medium tone wood floor and brown floor enclosed kitchen with an undermount sink, shaker cabinets, blue cabinets, quartzite countertops, white backsplash, subway tile backsplash, paneled appliances and white countertops",kitchen,30,u shaped medium tone wood floor and brown floor enclosed kitchen with an undermount sink shaker cabinets blue cabinets quartzite countertops white backsplash subway tile backsplash paneled appliances and white countertops,"[1, 3907, 3318, 2365, 3809, 4154, 1440, 137, 489, 1440, 1226, 2042, 4147, 133, 3912, 3386, 3312, 536, 406, 536, 2956, 873, 4120, 263, 3621, 3782, 263, 2700, 174, 137, 4120, 873, 2, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_00134.jpg,"the client decided to eliminate the bathtub and install a shower with partial fixed shower glass instead of a shower door Bathroom - master gray tile and ceramic tile mosaic tile floor, gray floor, double-sink and wainscoting bathroom with shaker cabinets, blue cabinets, a one-piece toilet, gray walls, an undermount sink, quartz countertops and gray countertops",bathroom,56,the client decided to eliminate the bathtub and install a shower with partial fixed shower glass instead of a shower door bathroom master gray tile and ceramic tile mosaic tile floor gray floor double sink and wainscoting bathroom with shaker cabinets blue cabinets a one piece toilet gray walls an undermount sink quartz countertops and gray countertops,"[1, 3738, 711, 980, 3797, 1200, 3738, 314, 137, 1907, 7, 3360, 4147, 3, 1418, 3360, 1580, 1911, 2583, 7, 3360, 1091, 310, 2324, 1629, 3782, 137, 626, 3782, 2457, 3782, 1440, 1629, 1440, 1095, 3386, 137, 4037, 310, 2]"
images/living-room/living-room_02237.jpg,open concept dark wood floor living room with white walls,living-room,10,open concept dark wood floor living room with white walls,"[1, 2609, 798, 964, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_03391.jpg,"master carpeted, brown floor and wall paneling bedroom",bedroom,8,master carpeted brown floor and wall paneling bedroom,"[1, 2324, 585, 489, 1440, 137, 4044, 2701, 337, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_01026.jpg,"The perfect balance of softness and structure—tailored bedding, warm woven elements, and elevated simplicity. bedroom",bedroom,15,the perfect balance of softness and structure tailored bedding warm woven elements and elevated simplicity bedroom,"[1, 3738, 2756, 270, 2583, 3444, 137, 3600, 3682, 336, 4054, 4172, 1194, 137, 1196, 3381, 337, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02286.jpg,"I used a patterned tile on the floor, warm wood on the vanity, and dark molding on the walls to give this bathroom a ton of character. 3/4 porcelain tile cement tile floor, single-sink and shiplap wall bathroom with shaker cabinets, medium tone wood cabinets, white walls, an undermount sink, quartz countertops, white countertops and a freestanding vanity",bathroom,58,i used a patterned tile on the floor warm wood on the vanity and dark molding on the walls to give this bathroom a ton of character porcelain tile cement tile floor single sink and shiplap wall bathroom with shaker cabinets medium tone wood cabinets white walls an undermount sink quartz countertops white countertops and a freestanding vanity,"[1, 1830, 3950, 7, 2726, 3782, 2601, 3738, 1440, 4054, 4154, 2601, 3738, 3972, 137, 964, 2436, 2601, 3738, 4048, 3797, 1573, 3759, 310, 7, 3807, 2583, 645, 2856, 3782, 619, 3782, 1440, 3385, 3386, 137, 3348, 4044, 310, 2]"
images/kitchen/kitchen_02849.jpg,"u-shaped dark wood floor and brown floor open concept kitchen with a sink, shaker cabinets, white cabinets, white backsplash, subway tile backsplash, stainless steel appliances, an island, white countertops and marble countertops",kitchen,32,u shaped dark wood floor and brown floor open concept kitchen with a sink shaker cabinets white cabinets white backsplash subway tile backsplash stainless steel appliances an island white countertops and marble countertops,"[1, 3907, 3318, 964, 4154, 1440, 137, 489, 1440, 2609, 798, 2042, 4147, 7, 3386, 3312, 536, 4120, 536, 4120, 263, 3621, 3782, 263, 3524, 3555, 174, 133, 1938, 4120, 873, 137, 2303, 873, 2, 0, 0, 0, 0, 0]"
images/home-office/home-office_00876.jpg,built-in desk craft room design,home-office,5,built in desk craft room design,"[1, 506, 1858, 1021, 892, 3160, 1012, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_00391.jpg,Swimming pool and exterior. pool,pool,5,swimming pool and exterior pool,"[1, 3667, 2848, 137, 1322, 2848, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_00557.jpg,Front patio and pool. Pool - backyard tile and rectangular lap pool,pool,12,front patio and pool pool backyard tile and rectangular lap pool,"[1, 1507, 2722, 137, 2848, 2848, 265, 3782, 137, 3020, 2095, 2848, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00387.jpg,freestanding desk carpeted home office with white walls,home-office,8,freestanding desk carpeted home office with white walls,"[1, 1498, 1021, 585, 1792, 2589, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01825.jpg,"Kitchen medium tone wood floor kitchen with a sink, shaker cabinets, green cabinets, beige backsplash, stainless steel appliances, an island and black countertops",kitchen,23,kitchen medium tone wood floor kitchen with a sink shaker cabinets green cabinets beige backsplash stainless steel appliances an island and black countertops,"[1, 2042, 2365, 3809, 4154, 1440, 2042, 4147, 7, 3386, 3312, 536, 1634, 536, 345, 263, 3524, 3555, 174, 133, 1938, 137, 389, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00259.jpg,Jason Schmidt medium tone wood floor home studio remodel with white walls,home-office,12,jason schmidt medium tone wood floor home studio remodel with white walls,"[1, 1967, 3229, 2365, 3809, 4154, 1440, 1792, 3603, 3063, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02649.jpg,guest carpeted bedroom with no fireplace and gray walls,bedroom,9,guest carpeted bedroom with no fireplace and gray walls,"[1, 1656, 585, 337, 4147, 2550, 1407, 137, 1629, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02488.jpg,master brown floor and concrete floor bedroom with white walls,bedroom,10,master brown floor and concrete floor bedroom with white walls,"[1, 2324, 489, 1440, 137, 799, 1440, 337, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_02738.jpg,Hot tub - backyard stone and rectangular lap hot tub idea,pool,11,hot tub backyard stone and rectangular lap hot tub idea,"[1, 1809, 3884, 265, 3571, 137, 3020, 2095, 1809, 3884, 1833, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_02949.jpg,Scott Pease Cottage freestanding desk home office library photo with blue walls,home-office,12,scott pease cottage freestanding desk home office library photo with blue walls,"[1, 3238, 2738, 864, 1498, 1021, 1792, 2589, 2161, 2779, 4147, 406, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_03022.jpg,"Residing, it only seemed natural for a blue and white color scheme. The combination of Satin White and Colonial Blue creates instant drama in this refaced kitchen. Cambria countertop, include a waterfall side on the peninsula that elevate the design. An elegant backslash in a taupe ceramic adds a : Christian Giannelli",kitchen,52,residing it only seemed natural for a blue and white color scheme the combination of satin white and colonial blue creates instant drama in this refaced kitchen cambria countertop include a waterfall side on the peninsula that elevate the design an elegant backslash in a taupe ceramic adds a christian giannelli,"[1, 3, 1942, 2605, 3, 2506, 1467, 7, 406, 137, 4120, 752, 3228, 3738, 762, 2583, 3213, 4120, 137, 751, 406, 904, 1910, 1108, 1858, 3759, 3030, 2042, 551, 872, 1862, 7, 4065, 3369, 2601, 3738, 2750, 3736, 1195, 2]"
images/living-room/living-room_00012.jpg,"Amy Bartlam formal and open concept medium tone wood floor living room with no tv, white walls and a corner fireplace",living-room,21,amy bartlam formal and open concept medium tone wood floor living room with no tv white walls and a corner fireplace,"[1, 132, 296, 1471, 137, 2609, 798, 2365, 3809, 4154, 1440, 2204, 3160, 4147, 2550, 3898, 4120, 4048, 137, 7, 858, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03300.jpg,"Architect: Sharratt Design & Company Interior Design: Martha O'Hara Interiors Photos: James Kruger, french country living room",living-room,17,architect sharratt design company interior design martha o'hara interiors photos james kruger french country living room,"[1, 189, 3325, 1012, 781, 1922, 1012, 2316, 2574, 1923, 2785, 1959, 2062, 1500, 874, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_03014.jpg,Spanish influenced little girls bathroom in our Dana Point whole home remodel. Patterned cotto floor tile paired wiht this arched alcovve tub and shower. Custom white oak linen cabinet with functional storage.,bathroom,32,spanish influenced little girls bathroom in our dana point whole home remodel patterned cotto floor tile paired wiht this arched alcovve tub and shower custom white oak linen cabinet with functional storage,"[1, 3477, 1887, 2198, 1572, 310, 1858, 2643, 959, 2845, 4125, 1792, 3063, 2726, 3, 1440, 3782, 2690, 3, 3759, 187, 3, 3884, 137, 3360, 942, 4120, 2576, 2185, 532, 4147, 1516, 3578, 2, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02985.jpg,"Featured in Rue Magazine's 2022 winter collection. Designed by Evgenia Merson, this house uses elements of, and style to create a unique space filled with tons of natural light, clean lines, distinctive furniture and a warm aesthetic feel.",bathroom,38,featured in rue magazine's winter collection designed by evgenia merson this house uses elements of and style to create a unique space filled with tons of natural light clean lines distinctive furniture and a warm aesthetic feel,"[1, 1364, 1858, 3, 3, 4145, 745, 1013, 527, 3, 3, 3759, 1811, 3952, 1194, 2583, 137, 3610, 3797, 902, 7, 3920, 3473, 1384, 4147, 3813, 2583, 2506, 2167, 704, 2188, 1066, 1523, 137, 7, 4054, 65, 1367, 2, 0]"
images/bedroom/bedroom_00787.jpg,light wood floor and brown floor bedroom with gray walls,bedroom,10,light wood floor and brown floor bedroom with gray walls,"[1, 2167, 4154, 1440, 137, 489, 1440, 337, 4147, 1629, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_01787.jpg,"Inc. medium tone wood floor living room with white walls, a standard fireplace, a stone fireplace and a wall-mounted tv",living-room,20,inc medium tone wood floor living room with white walls a standard fireplace a stone fireplace and a wall mounted tv,"[1, 1859, 2365, 3809, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 7, 3571, 1407, 137, 7, 4044, 2468, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01585.jpg,"Amy Bartlam Open concept kitchen - galley light wood floor and beige floor open concept kitchen with a sink, shaker cabinets, white cabinets, marble countertops and blue backsplash",kitchen,28,amy bartlam open concept kitchen galley light wood floor and beige floor open concept kitchen with a sink shaker cabinets white cabinets marble countertops and blue backsplash,"[1, 132, 296, 2609, 798, 2042, 1530, 2167, 4154, 1440, 137, 345, 1440, 2609, 798, 2042, 4147, 7, 3386, 3312, 536, 4120, 536, 2303, 873, 137, 406, 263, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_01818.jpg,: master carpeted and beige floor bedroom with beige walls,bedroom,10,master carpeted and beige floor bedroom with beige walls,"[1, 2324, 585, 137, 345, 1440, 337, 4147, 345, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00818.jpg,Daniel Kim Photo Living room - living room,living-room,8,daniel kim photo living room living room,"[1, 961, 2036, 2779, 2204, 3160, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_01869.jpg,elegant backyard rectangular and stone lap pool house photo,pool,9,elegant backyard rectangular and stone lap pool house photo,"[1, 1191, 265, 3020, 137, 3571, 2095, 2848, 1811, 2779, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02765.jpg,master carpeted and beige floor bedroom with green walls,bedroom,9,master carpeted and beige floor bedroom with green walls,"[1, 2324, 585, 137, 345, 1440, 337, 4147, 1634, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_02287.jpg,"Custom white oak cabinets and open shelving are the highlight of this famliy kitchen. u-shaped laminate floor eat-in kitchen with an undermount sink, shaker cabinets, light wood cabinets, quartz countertops, white backsplash, ceramic backsplash, stainless steel appliances, a peninsula and white countertops",kitchen,42,custom white oak cabinets and open shelving are the highlight of this famliy kitchen u shaped laminate floor eat in kitchen with an undermount sink shaker cabinets light wood cabinets quartz countertops white backsplash ceramic backsplash stainless steel appliances a peninsula and white countertops,"[1, 942, 4120, 2576, 536, 137, 2609, 3340, 197, 3738, 1765, 2583, 3759, 3, 2042, 3907, 3318, 2078, 1440, 1163, 1858, 2042, 4147, 133, 3912, 3386, 3312, 536, 2167, 4154, 536, 2955, 873, 4120, 263, 626, 263, 3524, 3555, 2]"
images/home-office/home-office_02335.jpg,1950s built-in desk medium tone wood floor home studio photo,home-office,10,s built in desk medium tone wood floor home studio photo,"[1, 3188, 506, 1858, 1021, 2365, 3809, 4154, 1440, 1792, 3603, 2779, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00619.jpg,"open concept medium tone wood floor, brown floor and shiplap ceiling living room with white walls and a media wall",living-room,20,open concept medium tone wood floor brown floor and shiplap ceiling living room with white walls and a media wall,"[1, 2609, 798, 2365, 3809, 4154, 1440, 489, 1440, 137, 3348, 615, 2204, 3160, 4147, 4120, 4048, 137, 7, 2363, 4044, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_03460.jpg,Nancy Elizabeth Hill home office,home-office,5,nancy elizabeth hill home office,"[1, 2496, 1203, 1770, 1792, 2589, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_00575.jpg,"Interior Designer Julissa De los Santos, MH2G. Furniture, furnishings and accessories from Home 2 Go (MH2G). Developer, by Francisco Aguila.",bedroom,20,interior designer julissa de los santos mhg furniture furnishings and accessories from home go mhg developer by francisco aguila,"[1, 1922, 1014, 3, 976, 2231, 3, 3, 1523, 1522, 137, 28, 1506, 1792, 1594, 3, 1032, 527, 1493, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_01956.jpg,"Dining & living space in main cabin. Sunroom added to far end. Loft above. Kitchen to right. Antique bench to left, and antique blue cabinet to right. Double sided fireplace made of local stone by local artisan. Marvin windows. Floor made from repurposed barn boards.",living-room,45,dining living space in main cabin sunroom added to far end loft above kitchen to right antique bench to left and antique blue cabinet to right double sided fireplace made of local stone by local artisan marvin windows floor made from repurposed barn boards,"[1, 1050, 2204, 3473, 1858, 2272, 531, 3638, 49, 3797, 1351, 1228, 2219, 12, 2042, 3797, 3129, 159, 354, 3797, 2140, 137, 159, 406, 532, 3797, 3129, 1095, 3370, 1407, 2265, 2583, 2212, 3571, 527, 2212, 212, 2319, 4140, 2]"
images/bedroom/bedroom_02496.jpg,DJK Custom Homes country guest carpeted and white floor bedroom with blue walls,bedroom,13,djk custom homes country guest carpeted and white floor bedroom with blue walls,"[1, 1076, 942, 1797, 874, 1656, 585, 137, 4120, 1440, 337, 4147, 406, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01805.jpg,The stand alone bath tub creates an elegant and inviting entrance as you step into this master ensuite. - master gray tile and subway tile marble floor and gray floor freestanding bathtub idea with gray walls,bathroom,36,the stand alone bath tub creates an elegant and inviting entrance as you step into this master ensuite master gray tile and subway tile marble floor and gray floor freestanding bathtub idea with gray walls,"[1, 3738, 3530, 108, 308, 3884, 904, 133, 1191, 137, 1933, 1254, 219, 4189, 3558, 1927, 3759, 2324, 1246, 2324, 1629, 3782, 137, 3621, 3782, 2303, 1440, 137, 1629, 1440, 1498, 314, 1833, 4147, 1629, 4048, 2, 0, 0, 0]"
images/bathroom/bathroom_00850.jpg,"This suburban master bath blends and design elements. The non- shape of this bath creates a unique layout, featuring his and her vanities, a free-standing tub, and a enclosed shower space.",bathroom,31,this suburban master bath blends and design elements the non shape of this bath creates a unique layout featuring his and her vanities a free standing tub and a enclosed shower space,"[1, 3759, 3620, 2324, 308, 400, 137, 1012, 1194, 3738, 2555, 3317, 2583, 3759, 308, 904, 7, 3920, 2119, 1366, 1780, 137, 1745, 3971, 7, 1495, 3533, 3884, 137, 7, 1226, 3360, 3473, 2, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_02806.jpg,". View of the back wall of the kitchen, showing flush frame cabinets, stainless steel appliances, and concrete countertops. medium tone wood floor kitchen with a sink, white cabinets, concrete countertops, stainless steel appliances, an island, white backsplash, shaker cabinets and subway tile backsplash",kitchen,44,view of the back wall of the kitchen showing flush frame cabinets stainless steel appliances and concrete countertops medium tone wood floor kitchen with a sink white cabinets concrete countertops stainless steel appliances an island white backsplash shaker cabinets and subway tile backsplash,"[1, 4008, 2583, 3738, 258, 4044, 2583, 3738, 2042, 3364, 1451, 1487, 536, 3524, 3555, 174, 137, 799, 873, 2365, 3809, 4154, 1440, 2042, 4147, 7, 3386, 4120, 536, 799, 873, 3524, 3555, 174, 133, 1938, 4120, 263, 3312, 2]"
images/bedroom/bedroom_02071.jpg,sitting room off master bedroom. master carpeted bedroom with beige walls and a standard fireplace,bedroom,15,sitting room off master bedroom master carpeted bedroom with beige walls and a standard fireplace,"[1, 3392, 3160, 2584, 2324, 337, 2324, 585, 337, 4147, 345, 4048, 137, 7, 3531, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_03906.jpg,master light wood floor and brown floor bedroom with gray walls,bedroom,11,master light wood floor and brown floor bedroom with gray walls,"[1, 2324, 2167, 4154, 1440, 137, 489, 1440, 337, 4147, 1629, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_01783.jpg,"1960s dark wood floor and brown floor home office library design with white walls, a standard fireplace and a brick fireplace",home-office,21,s dark wood floor and brown floor home office library design with white walls a standard fireplace and a brick fireplace,"[1, 3188, 964, 4154, 1440, 137, 489, 1440, 1792, 2589, 2161, 1012, 4147, 4120, 4048, 7, 3531, 1407, 137, 7, 465, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03105.jpg,Clean and bright vinyl planks for a space where you can clear your mind and relax. Unique knots bring life and intrigue to this tranquil maple design.,living-room,27,clean and bright vinyl planks for a space where you can clear your mind and relax unique knots bring life and intrigue to this tranquil maple design,"[1, 704, 137, 469, 4016, 2816, 1467, 7, 3473, 4114, 4189, 557, 706, 4192, 2405, 137, 3053, 3920, 3, 476, 2163, 137, 3, 3797, 3759, 3844, 2302, 1012, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02564.jpg,"The bathroom was previously closed in and had a tub off the door. Making this a glass stand up shower, left the space brighter and more spacious. Other tricks like the wall mount faucet and light finishes add to the open clean feel.",bathroom,43,the bathroom was previously closed in and had a tub off the door making this a glass stand up shower left the space brighter and more spacious other tricks like the wall mount faucet and light finishes add to the open clean feel,"[1, 3738, 310, 4058, 2897, 718, 1858, 137, 1665, 7, 3884, 2584, 3738, 1091, 2286, 3759, 7, 1580, 3530, 3932, 3360, 2140, 3738, 3473, 472, 137, 2452, 3476, 2638, 3, 2172, 3738, 4044, 2465, 1358, 137, 2167, 1397, 48, 2]"
images/living-room/living-room_02912.jpg,"formal and open concept living room with black walls, no fireplace and a wall-mounted tv",living-room,15,formal and open concept living room with black walls no fireplace and a wall mounted tv,"[1, 1471, 137, 2609, 798, 2204, 3160, 4147, 389, 4048, 2550, 1407, 137, 7, 4044, 2468, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_01509.jpg,Pool house - backyard stone and rectangular lap pool house idea,pool,11,pool house backyard stone and rectangular lap pool house idea,"[1, 2848, 1811, 265, 3571, 137, 3020, 2095, 2848, 1811, 1833, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02623.jpg,"Natural stone tiles in the shower basin, on the bath floor and accented up on the walls and ceiling make this bathroom a true natural retreat. Also, features a wall mounted toilet, frame-less glass shower door, and rain shower head. A great bath to enjoy after a long day on the slopes. Tim Stone Photo",bathroom,55,natural stone tiles in the shower basin on the bath floor and accented up on the walls and ceiling make this bathroom a true natural retreat also features a wall mounted toilet frame less glass shower door and rain shower head a great bath to enjoy after a long day on the slopes tim stone photo,"[1, 2506, 3571, 3784, 1858, 3738, 3360, 303, 2601, 3738, 308, 1440, 137, 22, 3932, 2601, 3738, 4048, 137, 615, 2281, 3759, 310, 7, 3879, 2506, 3108, 112, 1365, 7, 4044, 2468, 3802, 1487, 2152, 1580, 3360, 1091, 137, 2]"
images/pool/poolroom_01101.jpg,Gunite pool and Trek deck plus all surrounding landscaping and 4-season plantings. backyard rectangular pool with decking,pool,17,gunite pool and trek deck plus all surrounding landscaping and season plantings backyard rectangular pool with decking,"[1, 1659, 2848, 137, 3, 981, 2840, 97, 3654, 2087, 137, 3254, 2824, 265, 3020, 2848, 4147, 982, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00456.jpg,Iba Study room - freestanding desk dark wood floor study room with blue walls,home-office,14,iba study room freestanding desk dark wood floor study room with blue walls,"[1, 3, 3607, 3160, 1498, 1021, 964, 4154, 1440, 3607, 3160, 4147, 406, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02295.jpg,"Dark and moody boys room that is anything but! Dark blue painted walls and ceiling give the space a cool, calm and collected look without being too mature. Built in bookcases house toys, books, tv and games.",bedroom,37,dark and moody boys room that is anything but dark blue painted walls and ceiling give the space a cool calm and collected look without being too mature built in bookcases house toys books tv and games,"[1, 964, 137, 2447, 444, 3160, 3736, 1937, 164, 518, 964, 406, 2686, 4048, 137, 615, 1573, 3738, 3473, 7, 846, 549, 137, 744, 2225, 4149, 347, 3815, 2340, 506, 1858, 424, 1811, 3837, 425, 3898, 137, 1533, 2, 0]"
images/kitchen/kitchen_01338.jpg,"Emily Redfield; Cottage u-shaped terra-cotta tile kitchen with a sink, white backsplash, ceramic backsplash, paneled appliances, an island, open cabinets and dark wood cabinets",kitchen,24,emily redfield cottage u shaped terra cotta tile kitchen with a sink white backsplash ceramic backsplash paneled appliances an island open cabinets and dark wood cabinets,"[1, 1220, 3026, 864, 3907, 3318, 3718, 863, 3782, 2042, 4147, 7, 3386, 4120, 263, 626, 263, 2700, 174, 133, 1938, 2609, 536, 137, 964, 4154, 536, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
